,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
21,202d0acc-fa73-554b-a67b-0196bb0feb772c24d5da-ac9e-5622-99bc-0f8b88b050b8,202d0acc-fa73-554b-a67b-0196bb0feb77,e0bc8f7c-d12f-4198-a6c0-fbf6bdcbbd49,fbf6bdcbbd49,8,Nike InfinityRN 4,Men's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can take off anytime, anywhere with secure upper support and breathability. It’s the kind of shoe that can grant you that priceless peace of mind to go faster and farther thanks to an intuitive design that supports every stride.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-mens-road-running-shoes-4hKwJW/DR2665-101,2c24d5da-ac9e-5622-99bc-0f8b88b050b8,Black/White/Black,160,160.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/822f0118-867c-4dff-9b94-c371ff02eb64/image.jpg"
22,bc19cc33-507d-536a-8e55-641d46eadbeebc19cc33-507d-536a-8e55-641d46eadbee,bc19cc33-507d-536a-8e55-641d46eadbee,020ca950-9546-4c9e-afda-628fa362f420,628fa362f420,1,Nike InfinityRN 4,Women's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can feel confident in every stride with soft upper support and breathability. It’s the kind of shoe that supports every step in style.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-ZrWGRG/DR2670-101,bc19cc33-507d-536a-8e55-641d46eadbee,White/Light Lemon Twist/Volt/Black,160,160.0,False,True,True,False,False,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d77a604a-2450-48a0-b7f2-5b5ef5aeb231/image.jpg"
23,bc19cc33-507d-536a-8e55-641d46eadbee98488f65-bb6c-5c5e-af8c-73fead999871,bc19cc33-507d-536a-8e55-641d46eadbee,020ca950-9546-4c9e-afda-628fa362f420,628fa362f420,2,Nike InfinityRN 4,Women's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can feel confident in every stride with soft upper support and breathability. It’s the kind of shoe that supports every step in style.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-ZrWGRG/DR2670-101,98488f65-bb6c-5c5e-af8c-73fead999871,Guava Ice/Photon Dust/White/Vivid Purple,160,160.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/fd2532d4-d8ff-4e76-b169-106abbb89468/image.jpg"
24,bc19cc33-507d-536a-8e55-641d46eadbeec201c60e-cb8a-5eba-a210-a38ad0cfd561,bc19cc33-507d-536a-8e55-641d46eadbee,020ca950-9546-4c9e-afda-628fa362f420,628fa362f420,3,Nike InfinityRN 4,Women's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can feel confident in every stride with soft upper support and breathability. It’s the kind of shoe that supports every step in style.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-ZrWGRG/DR2670-101,c201c60e-cb8a-5eba-a210-a38ad0cfd561,Jade Ice/White/Clear Jade/Picante Red,160,160.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/14cbeb44-6889-4e22-9f3c-a7dd46e7a639/image.jpg"
25,bc19cc33-507d-536a-8e55-641d46eadbee3ae882d8-a6b9-5dde-aca1-85be7f93e08c,bc19cc33-507d-536a-8e55-641d46eadbee,020ca950-9546-4c9e-afda-628fa362f420,628fa362f420,4,Nike InfinityRN 4,Women's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can feel confident in every stride with soft upper support and breathability. It’s the kind of shoe that supports every step in style.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-ZrWGRG/DR2670-101,3ae882d8-a6b9-5dde-aca1-85be7f93e08c,White/Photon Dust/Metallic Silver,160,160.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/03469a78-7898-48d4-a66a-4ad99ec1059e/image.jpg"
26,bc19cc33-507d-536a-8e55-641d46eadbee3156e681-ec4d-50dd-b5ec-58d6ef0f9805,bc19cc33-507d-536a-8e55-641d46eadbee,020ca950-9546-4c9e-afda-628fa362f420,628fa362f420,5,Nike InfinityRN 4,Women's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can feel confident in every stride with soft upper support and breathability. It’s the kind of shoe that supports every step in style.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-ZrWGRG/DR2670-101,3156e681-ec4d-50dd-b5ec-58d6ef0f9805,Pink Foam/White,160,160.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/657ae6bd-a985-429e-8350-28480f4436d9/image.jpg"
27,bc19cc33-507d-536a-8e55-641d46eadbeeae494104-c81a-50f6-ac9b-32bb485f4e8e,bc19cc33-507d-536a-8e55-641d46eadbee,020ca950-9546-4c9e-afda-628fa362f420,628fa362f420,6,Nike InfinityRN 4,Women's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can feel confident in every stride with soft upper support and breathability. It’s the kind of shoe that supports every step in style.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-ZrWGRG/DR2670-101,ae494104-c81a-50f6-ac9b-32bb485f4e8e,Black/Dark Grey/White,160,160.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0ed10161-5824-409e-a912-5cecd66d8f04/image.jpg"
28,bc19cc33-507d-536a-8e55-641d46eadbee38b233fd-94d1-57a2-84b8-d5450d3f24ae,bc19cc33-507d-536a-8e55-641d46eadbee,020ca950-9546-4c9e-afda-628fa362f420,628fa362f420,7,Nike InfinityRN 4,Women's Road Running Shoes,running,FOOTWEAR,USD,160,160.0,False,White/Light Lemon Twist/Volt/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With supportive cushioning built for a smooth run, the Nike InfinityRN 4 is a brand-new take on a familiar favorite. It’s made with our all-new Nike ReactX foam, which gives you 13% more energy return compared to Nike React foam, to help you stay fresh and bouncy. (What’s more? Nike ReactX reduces the carbon footprint of the midsole by at least 43% compared to Nike React foam, so it helps support the planet too.) We coupled the ReactX foam with Nike Running's best-fitting Flyknit yet, so you can feel confident in every stride with soft upper support and breathability. It’s the kind of shoe that supports every step in style.",4.4,False,False,True,False,True,False,False,False,False,False,False,False,True,BEST_SELLER,,https://www.nike.com/t/infinityrn-4-womens-road-running-shoes-ZrWGRG/DR2670-101,38b233fd-94d1-57a2-84b8-d5450d3f24ae,Black/White/Black,160,160.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/6d33c68e-def9-4231-abdd-64447e58764c/image.jpg"
29,6ce750ce-4e86-56d3-a1c3-f7aa5bb2b60b6ce750ce-4e86-56d3-a1c3-f7aa5bb2b60b,6ce750ce-4e86-56d3-a1c3-f7aa5bb2b60b,d6f4a5bc-6da6-405a-9733-485dcff17404,485dcff17404,1,Nike Ultrafly,Men's Trail Running Shoes,running,FOOTWEAR,USD,260,260.0,False,White/Total Orange/Pale Ivory/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Manifest your mountainous best, when the trail ahead is skiddy and uncertain. Our all-new championship trail racing shoe melds our best speed components from the running world with what you need to plant your flag first at the finish line. It offers peak performance, sleek speed and endurance for those who want to summit nature’s playground.",4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/ultrafly-mens-trail-running-shoes-K8vfLD/DX1978-100,6ce750ce-4e86-56d3-a1c3-f7aa5bb2b60b,White/Total Orange/Pale Ivory/Black,260,260.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d823b156-493d-4ad2-8d6d-dc7be755ef13/image.jpg"
30,92bb9c85-5e4d-5197-8c9e-18dc235b997c92bb9c85-5e4d-5197-8c9e-18dc235b997c,92bb9c85-5e4d-5197-8c9e-18dc235b997c,01b240b7-7942-478a-bafb-27cebec2ec91,27cebec2ec91,1,Nike Ultrafly,Women's Trail Running Shoes,running,FOOTWEAR,USD,260,260.0,False,White/Total Orange/Pale Ivory/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Manifest your mountainous best, when the trail ahead is skiddy and uncertain. Our all-new championship trail racing shoe melds our best speed components from the running world with what you need to plant your flag first at the finish line. It offers peak performance, sleek speed and endurance for those who want to summit nature’s playground.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/ultrafly-womens-trail-running-shoes-tCnn3F/DZ0489-100,92bb9c85-5e4d-5197-8c9e-18dc235b997c,White/Total Orange/Pale Ivory/Black,260,260.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a400930d-168a-4117-bec9-fba073e0b330/image.jpg"
31,8c48735a-c504-57b0-bede-44dfcece99e78c48735a-c504-57b0-bede-44dfcece99e7,8c48735a-c504-57b0-bede-44dfcece99e7,684da068-00f8-4d24-be57-7ca82203e6c1,7ca82203e6c1,1,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Light Orewood Brown/Phantom/Obsidian,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-100,8c48735a-c504-57b0-bede-44dfcece99e7,White/Light Orewood Brown/Phantom/Obsidian,130,130.0,False,True,True,False,False,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1abaae51-d7c4-4ca6-8e2b-8133b90d168b/image.jpg"
32,8c48735a-c504-57b0-bede-44dfcece99e743df8964-3573-573f-bb5f-60216edd65a3,8c48735a-c504-57b0-bede-44dfcece99e7,684da068-00f8-4d24-be57-7ca82203e6c1,7ca82203e6c1,2,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Light Orewood Brown/Phantom/Obsidian,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-100,43df8964-3573-573f-bb5f-60216edd65a3,Black/Sail/Jade Ice/Citron Tint,130,130.0,False,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1290c2bc-6ae9-4e2e-abd2-daad9c0f5791/image.jpg"
33,8c48735a-c504-57b0-bede-44dfcece99e77e25bbe3-7ae6-5570-85e1-5ddd3672a0dc,8c48735a-c504-57b0-bede-44dfcece99e7,684da068-00f8-4d24-be57-7ca82203e6c1,7ca82203e6c1,3,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Light Orewood Brown/Phantom/Obsidian,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-100,7e25bbe3-7ae6-5570-85e1-5ddd3672a0dc,White/Pale Ivory/Rush Fuchsia/Multi-Color,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ddc51184-d123-4fc6-8c21-6d4848cc94bf/image.jpg"
34,8c48735a-c504-57b0-bede-44dfcece99e7ec28463c-e2b6-5841-9e40-77a7961acafc,8c48735a-c504-57b0-bede-44dfcece99e7,684da068-00f8-4d24-be57-7ca82203e6c1,7ca82203e6c1,4,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Light Orewood Brown/Phantom/Obsidian,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-100,ec28463c-e2b6-5841-9e40-77a7961acafc,Black/Light Crimson/White,130,90.97,True,True,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/41212b15-c110-4d60-95f2-8d1d3ddf8150/image.jpg"
35,8c48735a-c504-57b0-bede-44dfcece99e7ea219266-adcb-5e79-9293-9d96782c4756,8c48735a-c504-57b0-bede-44dfcece99e7,684da068-00f8-4d24-be57-7ca82203e6c1,7ca82203e6c1,5,Nike Pegasus 40,Men's Road Running Shoes,running,FOOTWEAR,USD,130,130.0,False,White/Light Orewood Brown/Phantom/Obsidian,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","A springy ride for any run, the Peg’s familiar, just-for-you feel returns to help you accomplish your goals. This version has the same responsiveness and neutral support you love, but with improved comfort in those sensitive areas of your foot, like the arch and toes. Whether you’re logging long marathon miles, squeezing in a speed session before the sun goes down or hopping into a spontaneous group jaunt, it’s still the established road runner you can put your faith in, day after day, run after run.",4.7,False,False,True,False,True,False,False,False,False,False,False,False,False,BEST_SELLER,,https://www.nike.com/t/pegasus-40-mens-road-running-shoes-mVJdmS/DV3853-100,ea219266-adcb-5e79-9293-9d96782c4756,White/Football Grey/Bright Mandarin/Multi-Color,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7b12d5de-4b27-41ec-b05f-fa3bdb71e4d4/image.jpg"
